time,x,y,z
7867,-0.5178,0.3337,0.1508
7883,-0.5179,0.3338,0.1508
7900,-0.5179,0.3338,0.1508
7919,-0.5178,0.3343,0.1507
7934,-0.5177,0.3341,0.1503
7952,-0.5179,0.3341,0.1502
7966,-0.5177,0.334,0.1501
7982,-0.5176,0.3334,0.15
7999,-0.5176,0.3328,0.1496
8017,-0.5177,0.3328,0.1495
8045,-0.518,0.3318,0.1493
8067,-0.518,0.3309,0.1492
8083,-0.5181,0.3309,0.1492
8101,-0.5177,0.3306,0.1488
8115,-0.5174,0.3296,0.1491
8143,-0.5169,0.3274,0.1495
8149,-0.517,0.3271,0.1495
8168,-0.5172,0.327,0.1498
8183,-0.5171,0.3277,0.1502
8204,-0.5167,0.3275,0.1506
8218,-0.5168,0.3274,0.1506
8247,-0.5166,0.3287,0.1516
8268,-0.5161,0.3302,0.1516
8286,-0.5161,0.3302,0.1517
8303,-0.5154,0.3298,0.1511
8317,-0.5148,0.3281,0.151
8334,-0.5143,0.3268,0.151
8351,-0.5142,0.3266,0.1511
8366,-0.5138,0.3261,0.1511
8388,-0.5133,0.3253,0.1507
8402,-0.5126,0.3243,0.1506
8417,-0.5125,0.324,0.1506
8444,-0.5123,0.3239,0.1503
8469,-0.5124,0.3251,0.1501
8484,-0.5123,0.325,0.1501
8502,-0.5123,0.3252,0.1502
8521,-0.5123,0.3253,0.1503
8533,-0.5119,0.3255,0.1499
8555,-0.5118,0.3254,0.1499
8567,-0.5114,0.3253,0.1494
8585,-0.5111,0.3255,0.1491
8600,-0.511,0.3254,0.1488
8615,-0.5109,0.3253,0.1487
8644,-0.5098,0.3257,0.148
8675,-0.51,0.3259,0.148
8682,-0.5099,0.3259,0.148
8699,-0.5102,0.3259,0.1483
8718,-0.5102,0.3259,0.1484
8735,-0.5102,0.3257,0.1484
8750,-0.5102,0.3256,0.1483
8767,-0.51,0.3254,0.1485
8785,-0.51,0.3254,0.1487
8799,-0.5097,0.325,0.149
8817,-0.5096,0.3249,0.149
8844,-0.5093,0.3241,0.1489
8868,-0.5094,0.3242,0.1489
8883,-0.5093,0.3241,0.1489
8905,-0.5094,0.3237,0.1492
8916,-0.5092,0.3235,0.1495
8933,-0.5091,0.3237,0.1495
8954,-0.509,0.3236,0.1495
8966,-0.5088,0.3237,0.1495
8983,-0.5086,0.3238,0.1497
9002,-0.5081,0.323,0.1497
9016,-0.5079,0.3229,0.1497
9043,-0.5075,0.3221,0.1502
9068,-0.5075,0.3225,0.1503
9086,-0.5074,0.3225,0.1504
9100,-0.507,0.3229,0.1497
9118,-0.5071,0.3234,0.1483
9135,-0.5075,0.3245,0.1472
9155,-0.5074,0.3244,0.1471
9171,-0.5076,0.3255,0.1464
9185,-0.5076,0.3254,0.1458
9201,-0.5079,0.3253,0.145
9220,-0.5078,0.3252,0.1448
9251,-0.5079,0.3255,0.1441
9291,-0.5081,0.3261,0.1434
9291,-0.508,0.3261,0.1432
9299,-0.5082,0.3258,0.1438
9320,-0.5083,0.3257,0.144
9333,-0.5082,0.3257,0.1439
9348,-0.5083,0.3256,0.144
9368,-0.5083,0.3254,0.1441
9386,-0.5082,0.3256,0.1449
9401,-0.5082,0.3261,0.1451
9417,-0.5081,0.3261,0.1451
9446,-0.5077,0.3262,0.1453
9468,-0.5076,0.3262,0.1453
9483,-0.5077,0.3261,0.1454
9506,-0.5077,0.3262,0.1454
9520,-0.5075,0.3261,0.1454
9543,-0.5074,0.3261,0.1454
9551,-0.5074,0.3261,0.1454
9561,-0.5069,0.3264,0.1453
9570,-0.5069,0.3264,0.1453
9587,-0.5057,0.3274,0.1452
9606,-0.5048,0.3279,0.1451
9621,-0.5047,0.328,0.145
9650,-0.503,0.3295,0.1439
9671,-0.5023,0.3297,0.1441
9689,-0.5021,0.3299,0.144
9705,-0.5021,0.3298,0.144
9806,-0.5039,0.3309,0.1496
9828,-0.5038,0.3309,0.1495
9855,-0.5038,0.3307,0.1497
9867,-0.5037,0.3311,0.1486
9883,-0.5034,0.3308,0.1474
9924,-0.5035,0.3318,0.1464
9935,-0.5034,0.3317,0.1467
9951,-0.5034,0.3317,0.1466
9968,-0.5035,0.3317,0.1469
9984,-0.5032,0.3319,0.1466
10002,-0.5032,0.3319,0.1466
10025,-0.5032,0.332,0.1467
10046,-0.5032,0.332,0.1465
10069,-0.503,0.332,0.1461
10087,-0.503,0.332,0.1461
10100,-0.5031,0.3321,0.1463
10120,-0.5031,0.332,0.1464
10133,-0.5031,0.332,0.1464
10151,-0.5032,0.3321,0.1464
10167,-0.5031,0.3324,0.146
10183,-0.5029,0.3324,0.1458
10202,-0.5029,0.3324,0.146
10217,-0.5029,0.3324,0.146
10249,-0.5029,0.3323,0.1459
10268,-0.5028,0.3322,0.1459
10283,-0.5028,0.3322,0.1458
10309,-0.5028,0.3322,0.1459
10318,-0.5029,0.3322,0.146
10335,-0.503,0.3321,0.146
10352,-0.503,0.3322,0.146
10372,-0.5029,0.3318,0.1459
10385,-0.503,0.3311,0.1458
10402,-0.5032,0.3313,0.1462
10420,-0.5032,0.3313,0.1461
10446,-0.5048,0.3341,0.1453
10469,-0.5051,0.3352,0.1457
10487,-0.5051,0.3354,0.1456
10503,-0.5062,0.3381,0.1457
10518,-0.5067,0.3394,0.145
10535,-0.5076,0.341,0.1448
10552,-0.5079,0.3416,0.1447
10571,-0.5079,0.3427,0.1455
10589,-0.5083,0.3445,0.1456
10607,-0.5088,0.3474,0.1455
10620,-0.5091,0.3482,0.1454
10643,-0.5103,0.3521,0.1464
10650,-0.5102,0.3583,0.1494
10667,-0.5088,0.3683,0.153
10684,-0.509,0.3711,0.1537
10717,-0.5086,0.376,0.1541
10736,-0.5089,0.3778,0.1544
10750,-0.5092,0.3821,0.1553
10766,-0.5072,0.3894,0.1556
10783,-0.5072,0.3969,0.1558
10801,-0.5061,0.4001,0.1537
10816,-0.506,0.4036,0.154
10845,-0.5037,0.4179,0.1545
10868,-0.5045,0.4186,0.1533
10884,-0.5043,0.422,0.1534
10905,-0.5047,0.4229,0.1538
10917,-0.5041,0.4278,0.1539
10933,-0.5028,0.433,0.1543
10951,-0.5025,0.4366,0.1545
10967,-0.5035,0.4399,0.1542
10982,-0.5056,0.4413,0.1538
11001,-0.5073,0.4436,0.1529
11318,-0.5113,0.4495,0.1507
11318,-0.5074,0.4469,0.1529
11319,-0.5154,0.4507,0.1506
11319,-0.5161,0.4537,0.1504
11319,-0.52,0.4539,0.1501
11319,-0.5233,0.4535,0.1489
11319,-0.5247,0.4524,0.1485
11319,-0.5258,0.4545,0.1482
11320,-0.5422,0.4762,0.1554
11320,-0.5346,0.4634,0.1516
11320,-0.5361,0.4657,0.1516
11320,-0.5273,0.4554,0.1495
11320,-0.5312,0.4591,0.1501
11321,-0.5434,0.4799,0.1581
11321,-0.5451,0.4829,0.1586
11322,-0.5468,0.486,0.1592
11322,-0.5505,0.4928,0.1638
11322,-0.5527,0.5003,0.1649
11339,-0.5532,0.508,0.1664
11365,-0.5273,0.4554,0.1495
11394,-0.5551,0.5125,0.1675
11395,-0.5569,0.533,0.1708
11395,-0.555,0.5239,0.1684
11416,-0.5553,0.5401,0.1746
11430,-0.5273,0.4554,0.1495
11432,-0.553,0.5469,0.1754
11454,-0.5497,0.5548,0.1785
11473,-0.545,0.5736,0.178
11492,-0.5393,0.5792,0.1784
11513,-0.5385,0.5864,0.1797
11522,-0.5302,0.595,0.1825
11538,-0.5261,0.6018,0.185
11558,-0.5206,0.6133,0.1858
11572,-0.5184,0.6213,0.1873
11591,-0.508,0.63,0.1873
11606,-0.495,0.6461,0.1894
11622,-0.4907,0.6556,0.191
11656,-0.4746,0.6655,0.1895
11674,-0.4632,0.6841,0.1941
11691,-0.4496,0.705,0.1936
11709,-0.4428,0.7162,0.195
11721,-0.4242,0.738,0.191
11739,-0.4216,0.7481,0.1936
11755,-0.424,0.7442,0.1933
11772,-0.4165,0.7565,0.1943
12332,-0.365,0.6957,0.3037
13207,0.883,0.8443,0.2103
13221,0.8969,0.8411,0.2077
13254,0.8962,0.8352,0.2176
13269,0.9436,0.7814,0.2064
13284,0.9488,0.7544,0.2067
13302,0.9522,0.7466,0.2103
13318,0.9625,0.7304,0.2144
13337,0.9718,0.7157,0.216
13350,0.9808,0.7049,0.2169
13367,0.9897,0.6814,0.2159
13383,0.9957,0.6628,0.2185
13402,0.9991,0.6486,0.2178
13418,1.007,0.6354,0.2185
13452,1.014,0.6089,0.2133
