time,x,y,z
22824,0.5418,0.3727,0.2038
22836,0.5371,0.3739,0.2022
22856,0.532,0.3742,0.201
22873,0.5238,0.3754,0.1941
22886,0.5151,0.3758,0.1894
22903,0.5097,0.3769,0.187
22920,0.5027,0.3769,0.1818
22933,0.4949,0.3768,0.1764
22949,0.489,0.3777,0.1735
22978,0.4645,0.3801,0.1671
23000,0.4495,0.3859,0.162
23018,0.4415,0.3874,0.1587
23036,0.4295,0.3889,0.1547
23050,0.4201,0.3863,0.1487
23068,0.41,0.3859,0.1392
23086,0.4011,0.3868,0.1348
23101,0.4042,0.3881,0.1367
23118,0.397,0.3892,0.1343
23134,0.3721,0.3922,0.1271
23153,0.3624,0.3934,0.1229
